                                                         Time |                                                          Attitude S/C Frame (SAT, J2000) |                                                                   Angular Momentum [Nms] |                                                                 Angular Velocity [rad/s] |                                                                                                                                                 q-Sliding Control | 
      Name |                       UTC |            dt [msec] |       q[0] |       q[1] |       q[2] |       q[3] |   ra [deg] |   de [deg] |   az [deg] |      hb[0] |      hb[1] |      hb[2] |      hi[0] |      hi[1] |      hi[2] |  abs [Nms] |      wb[0] |      wb[1] |      wb[2] |      wi[0] |      wi[1] |      wi[2] | abs [dg/s] |       q[0] |       q[1] |       q[2] |       q[3] |      wb[0] |      wb[1] |      wb[2] |     wb_dot[0] |     wb_dot[1] |     wb_dot[2] |  V |  T |  Error [deg] |  NADIR-SUN |  STact-SUN | STact-Earth | 
      4042 |   2020/06/01 06:18:44.300 |               404300 |  0.7246833 |  0.0022660 | -0.6848838 |  0.0759114 | 301.562209 | -83.212707 | 115.213242 |    0.00223 |   -0.03156 |   -0.00032 |   -0.00293 |    0.03101 |   -0.00557 |    0.03165 |    0.00042 |   -0.00702 |   -0.00016 |   -0.00057 |    0.00691 |   -0.00116 |    0.40300 |  0.7248880 |  0.0032780 | -0.6843619 |  0.0785846 |   0.000379 |  -0.007048 |  -0.000277 |     -0.000004 |      0.000108 |      0.000000 |  1 |  1 |            - |    130.141 |    142.600 |       9.209 | 
      4043 |   2020/06/01 06:18:44.400 |               404400 |  0.7244459 |  0.0022340 | -0.6851376 |  0.0758878 | 301.260606 | -83.230973 | 114.916218 |    0.00235 |   -0.03107 |   -0.00146 |   -0.00174 |    0.03064 |   -0.00558 |    0.03119 |    0.00045 |   -0.00691 |   -0.00044 |   -0.00028 |    0.00683 |   -0.00117 |    0.39759 |  0.7246483 |  0.0032474 | -0.6846183 |  0.0785625 |   0.000379 |  -0.007044 |  -0.000277 |     -0.000000 |      0.000039 |     -0.000003 |  1 |  1 |            - |    130.141 |    142.624 |       9.188 | 
      4044 |   2020/06/01 06:18:44.500 |               404500 |  0.7242104 |  0.0022041 | -0.6853897 |  0.0758598 | 300.961572 | -83.249377 | 114.621953 |    0.00253 |   -0.03131 |   -0.00034 |   -0.00286 |    0.03073 |   -0.00584 |    0.03141 |    0.00049 |   -0.00696 |   -0.00017 |   -0.00055 |    0.00685 |   -0.00122 |    0.39995 |  0.7244090 |  0.0032168 | -0.6848742 |  0.0785405 |   0.000378 |  -0.007033 |  -0.000277 |     -0.000004 |      0.000108 |      0.000000 |  1 |  1 |            - |    130.141 |    142.647 |       9.167 | 
      4045 |   2020/06/01 06:18:44.600 |               404600 |  0.7239718 |  0.0021652 | -0.6856442 |  0.0758386 | 300.652456 | -83.266671 | 114.317773 |    0.00255 |   -0.03180 |   -0.00013 |   -0.00313 |    0.03120 |   -0.00592 |    0.03191 |    0.00049 |   -0.00707 |   -0.00011 |   -0.00061 |    0.00695 |   -0.00123 |    0.40617 |  0.7241697 |  0.0031863 | -0.6851299 |  0.0785184 |   0.000378 |  -0.007029 |  -0.000277 |     -0.000000 |      0.000039 |     -0.000003 |  1 |  1 |            - |    130.140 |    142.670 |       9.146 | 
      4046 |   2020/06/01 06:18:44.700 |               404700 |  0.7237330 |  0.0021261 | -0.6858987 |  0.0758182 | 300.341343 | -83.283710 | 114.011554 |    0.00247 |   -0.03119 |   -0.00011 |   -0.00308 |    0.03059 |   -0.00578 |    0.03129 |    0.00047 |   -0.00693 |   -0.00011 |   -0.00061 |    0.00682 |   -0.00120 |    0.39828 |  0.7239306 |  0.0031559 | -0.6853851 |  0.0784964 |   0.000378 |  -0.007018 |  -0.000277 |     -0.000004 |      0.000107 |      0.000000 |  1 |  1 |            - |    130.140 |    142.694 |       9.125 | 
      4047 |   2020/06/01 06:18:44.800 |               404800 |  0.7234957 |  0.0020861 | -0.6861514 |  0.0757976 | 300.030441 | -83.300366 | 113.705630 |    0.00273 |   -0.03169 |    0.00001 |   -0.00324 |    0.03105 |   -0.00610 |    0.03181 |    0.00053 |   -0.00705 |   -0.00008 |   -0.00064 |    0.00692 |   -0.00127 |    0.40482 |  0.7236917 |  0.0031254 | -0.6856401 |  0.0784743 |   0.000378 |  -0.007014 |  -0.000277 |     -0.000000 |      0.000039 |     -0.000003 |  1 |  1 |            - |    130.139 |    142.717 |       9.104 | 
      4048 |   2020/06/01 06:18:44.900 |               404900 |  0.7232572 |  0.0020504 | -0.6864052 |  0.0757769 | 299.718183 | -83.317242 | 113.398010 |    0.00173 |   -0.03109 |   -0.00086 |   -0.00237 |    0.03066 |   -0.00499 |    0.03115 |    0.00031 |   -0.00692 |   -0.00029 |   -0.00044 |    0.00684 |   -0.00103 |    0.39703 |  0.7234530 |  0.0030950 | -0.6858947 |  0.0784522 |   0.000377 |  -0.007004 |  -0.000277 |     -0.000004 |      0.000107 |      0.000000 |  1 |  1 |            - |    130.139 |    142.741 |       9.083 | 
      4049 |   2020/06/01 06:18:45.000 |               405000 |  0.7230194 |  0.0020241 | -0.6866582 |  0.0757539 | 299.409123 | -83.334720 | 113.093013 |    0.00227 |   -0.03168 |   -0.00110 |   -0.00217 |    0.03121 |   -0.00558 |    0.03178 |    0.00043 |   -0.00705 |   -0.00035 |   -0.00038 |    0.00696 |   -0.00116 |    0.40502 |  0.7232143 |  0.0030647 | -0.6861490 |  0.0784302 |   0.000377 |  -0.007000 |  -0.000278 |     -0.000000 |      0.000039 |     -0.000003 |  1 |  1 |            - |    130.138 |    142.763 |       9.063 | 
      4050 |   2020/06/01 06:18:45.100 |               405100 |  0.7227797 |  0.0019986 | -0.6869135 |  0.0757279 | 299.096945 | -83.352430 | 112.785079 |    0.00156 |   -0.03129 |   -0.00142 |   -0.00185 |    0.03093 |   -0.00483 |    0.03136 |    0.00027 |   -0.00696 |   -0.00042 |   -0.00031 |    0.00690 |   -0.00100 |    0.39995 |  0.7229759 |  0.0030344 | -0.6864028 |  0.0784081 |   0.000377 |  -0.006989 |  -0.000278 |     -0.000004 |      0.000107 |      0.000000 |  1 |  1 |            - |    130.138 |    142.786 |       9.041 | 
      4051 |   2020/06/01 06:18:45.200 |               405200 |  0.7225407 |  0.0019774 | -0.6871679 |  0.0757014 | 298.785700 | -83.370235 | 112.477766 |    0.00220 |   -0.03169 |   -0.00163 |   -0.00165 |    0.03128 |   -0.00550 |    0.03180 |    0.00042 |   -0.00705 |   -0.00048 |   -0.00025 |    0.00698 |   -0.00115 |    0.40554 |  0.7227376 |  0.0030041 | -0.6866564 |  0.0783860 |   0.000377 |  -0.006985 |  -0.000278 |     -0.000000 |      0.000039 |     -0.000003 |  1 |  1 |            - |    130.137 |    142.809 |       9.020 | 
      4052 |   2020/06/01 06:18:45.300 |               405300 |  0.7223007 |  0.0019537 | -0.6874237 |  0.0756696 | 298.471795 | -83.388140 | 112.168431 |    0.00224 |   -0.03140 |   -0.00172 |   -0.00152 |    0.03101 |   -0.00550 |    0.03153 |    0.00043 |   -0.00699 |   -0.00050 |   -0.00023 |    0.00692 |   -0.00115 |    0.40206 |  0.7224994 |  0.0029739 | -0.6869097 |  0.0783639 |   0.000377 |  -0.006978 |  -0.000278 |     -0.000002 |      0.000073 |     -0.000001 |  1 |  1 |            - |    130.137 |    142.832 |       8.998 | 
      4053 |   2020/06/01 06:18:45.400 |               405400 |  0.7220630 |  0.0019266 | -0.6876766 |  0.0756406 | 298.157683 | -83.405209 | 111.858933 |    0.00240 |   -0.03121 |   -0.00070 |   -0.00251 |    0.03069 |   -0.00568 |    0.03131 |    0.00046 |   -0.00694 |   -0.00025 |   -0.00047 |    0.00684 |   -0.00119 |    0.39879 |  0.7222615 |  0.0029437 | -0.6871625 |  0.0783418 |   0.000376 |  -0.006967 |  -0.000278 |     -0.000004 |      0.000107 |      0.000000 |  1 |  1 |            - |    130.136 |    142.855 |       8.977 | 
      4054 |   2020/06/01 06:18:45.500 |               405500 |  0.7218270 |  0.0018961 | -0.6879274 |  0.0756138 | 297.842638 | -83.421544 | 111.548605 |    0.00238 |   -0.03096 |   -0.00152 |   -0.00167 |    0.03053 |   -0.00560 |    0.03109 |    0.00046 |   -0.00689 |   -0.00045 |   -0.00026 |    0.00681 |   -0.00117 |    0.39630 |  0.7220236 |  0.0029135 | -0.6874151 |  0.0783196 |   0.000376 |  -0.006963 |  -0.000278 |     -0.000000 |      0.000039 |     -0.000003 |  1 |  1 |            - |    130.136 |    142.878 |       8.956 | 
      4055 |   2020/06/01 06:18:45.600 |               405600 |  0.7215922 |  0.0018703 | -0.6881764 |  0.0755897 | 297.529022 | -83.437724 | 111.239088 |    0.00134 |   -0.03073 |   -0.00036 |   -0.00286 |    0.03028 |   -0.00459 |    0.03076 |    0.00022 |   -0.00684 |   -0.00016 |   -0.00056 |    0.00675 |   -0.00094 |    0.39200 |  0.7217860 |  0.0028834 | -0.6876672 |  0.0782975 |   0.000376 |  -0.006953 |  -0.000278 |     -0.000004 |      0.000106 |      0.000000 |  1 |  1 |            - |    130.135 |    142.901 |       8.935 | 
      4056 |   2020/06/01 06:18:45.700 |               405700 |  0.7213569 |  0.0018425 | -0.6884251 |  0.0755722 | 297.211326 | -83.453075 | 110.925124 |    0.00221 |   -0.03112 |   -0.00116 |   -0.00205 |    0.03067 |   -0.00547 |    0.03122 |    0.00042 |   -0.00692 |   -0.00036 |   -0.00036 |    0.00684 |   -0.00114 |    0.39790 |  0.7215485 |  0.0028533 | -0.6879190 |  0.0782754 |   0.000376 |  -0.006949 |  -0.000278 |     -0.000000 |      0.000039 |     -0.000003 |  1 |  1 |            - |    130.135 |    142.923 |       8.915 | 
      4057 |   2020/06/01 06:18:45.800 |               405800 |  0.7211217 |  0.0018122 | -0.6886742 |  0.0755477 | 296.892902 | -83.468576 | 110.611203 |    0.00214 |   -0.03059 |   -0.00024 |   -0.00292 |    0.03005 |   -0.00538 |    0.03066 |    0.00040 |   -0.00680 |   -0.00014 |   -0.00057 |    0.00670 |   -0.00112 |    0.39046 |  0.7213112 |  0.0028233 | -0.6881705 |  0.0782532 |   0.000375 |  -0.006938 |  -0.000278 |     -0.000004 |      0.000106 |      0.000000 |  1 |  1 |            - |    130.134 |    142.946 |       8.894 | 
      4058 |   2020/06/01 06:18:45.900 |               405900 |  0.7208872 |  0.0017807 | -0.6889222 |  0.0755256 | 296.573194 | -83.483552 | 110.295904 |    0.00223 |   -0.03120 |   -0.00135 |   -0.00188 |    0.03077 |   -0.00548 |    0.03131 |    0.00042 |   -0.00694 |   -0.00041 |   -0.00031 |    0.00686 |   -0.00114 |    0.39912 |  0.7210740 |  0.0027933 | -0.6884217 |  0.0782311 |   0.000375 |  -0.006934 |  -0.000279 |     -0.000000 |      0.000039 |     -0.000003 |  1 |  1 |            - |    130.134 |    142.968 |       8.874 | 
      4059 |   2020/06/01 06:18:46.000 |               406000 |  0.7206505 |  0.0017515 | -0.6891727 |  0.0755002 | 296.250404 | -83.498890 | 109.977593 |    0.00218 |   -0.03085 |   -0.00024 |   -0.00294 |    0.03030 |   -0.00544 |    0.03093 |    0.00041 |   -0.00686 |   -0.00014 |   -0.00057 |    0.00676 |   -0.00113 |    0.39384 |  0.7208371 |  0.0027634 | -0.6886724 |  0.0782089 |   0.000375 |  -0.006924 |  -0.000279 |     -0.000004 |      0.000106 |      0.000000 |  1 |  1 |            - |    130.134 |    142.991 |       8.853 | 
      4060 |   2020/06/01 06:18:46.100 |               406100 |  0.7204148 |  0.0017198 | -0.6894215 |  0.0754774 | 295.926545 | -83.513564 | 109.658211 |    0.00227 |   -0.03115 |   -0.00144 |   -0.00177 |    0.03072 |   -0.00552 |    0.03126 |    0.00043 |   -0.00693 |   -0.00043 |   -0.00029 |    0.00685 |   -0.00115 |    0.39856 |  0.7206002 |  0.0027334 | -0.6889229 |  0.0781868 |   0.000375 |  -0.006920 |  -0.000279 |     -0.000000 |      0.000039 |     -0.000003 |  1 |  1 |            - |    130.133 |    143.014 |       8.832 | 
      4061 |   2020/06/01 06:18:46.200 |               406200 |  0.7201774 |  0.0016907 | -0.6896725 |  0.0754512 | 295.600253 | -83.528591 | 109.336466 |    0.00224 |   -0.03114 |   -0.00023 |   -0.00298 |    0.03059 |   -0.00553 |    0.03122 |    0.00042 |   -0.00693 |   -0.00013 |   -0.00058 |    0.00682 |   -0.00115 |    0.39761 |  0.7203635 |  0.0027036 | -0.6891729 |  0.0781646 |   0.000375 |  -0.006909 |  -0.000279 |     -0.000004 |      0.000106 |      0.000000 |  1 |  1 |            - |    130.133 |    143.037 |       8.811 | 
      4062 |   2020/06/01 06:18:46.300 |               406300 |  0.7199400 |  0.0016586 | -0.6899228 |  0.0754292 | 295.271068 | -83.542855 | 109.011723 |    0.00212 |   -0.03115 |   -0.00134 |   -0.00189 |    0.03073 |   -0.00537 |    0.03126 |    0.00040 |   -0.00693 |   -0.00041 |   -0.00032 |    0.00686 |   -0.00112 |    0.39844 |  0.7201270 |  0.0026737 | -0.6894228 |  0.0781424 |   0.000375 |  -0.006906 |  -0.000279 |     -0.000000 |      0.000038 |     -0.000003 |  1 |  1 |            - |    130.132 |    143.060 |       8.791 | 
      4063 |   2020/06/01 06:18:46.400 |               406400 |  0.7197036 |  0.0016293 | -0.6901722 |  0.0754048 | 294.943044 | -83.557245 | 108.688105 |    0.00222 |   -0.03080 |   -0.00011 |   -0.00306 |    0.03023 |   -0.00548 |    0.03088 |    0.00042 |   -0.00685 |   -0.00011 |   -0.00060 |    0.00674 |   -0.00114 |    0.39318 |  0.7198907 |  0.0026439 | -0.6896721 |  0.0781203 |   0.000374 |  -0.006895 |  -0.000279 |     -0.000004 |      0.000106 |      0.000000 |  1 |  1 |            - |    130.132 |    143.083 |       8.770 | 
      4064 |   2020/06/01 06:18:46.500 |               406500 |  0.7194679 |  0.0015969 | -0.6904202 |  0.0753838 | 294.613396 | -83.570871 | 108.362837 |    0.00204 |   -0.03108 |   -0.00129 |   -0.00193 |    0.03067 |   -0.00528 |    0.03118 |    0.00038 |   -0.00692 |   -0.00039 |   -0.00033 |    0.00684 |   -0.00110 |    0.39746 |  0.7196544 |  0.0026141 | -0.6899213 |  0.0780981 |   0.000374 |  -0.006891 |  -0.000279 |     -0.000000 |      0.000038 |     -0.000003 |  1 |  1 |            - |    130.131 |    143.105 |       8.750 | 
      4065 |   2020/06/01 06:18:46.600 |               406600 |  0.7192320 |  0.0015672 | -0.6906687 |  0.0753595 | 294.283342 | -83.584754 | 108.037217 |    0.00240 |   -0.03065 |   -0.00007 |   -0.00308 |    0.03006 |   -0.00563 |    0.03074 |    0.00046 |   -0.00681 |   -0.00010 |   -0.00061 |    0.00670 |   -0.00117 |    0.39132 |  0.7194185 |  0.0025844 | -0.6901700 |  0.0780759 |   0.000374 |  -0.006881 |  -0.000279 |     -0.000004 |      0.000105 |      0.000000 |  1 |  1 |            - |    130.131 |    143.128 |       8.729 | 
      4066 |   2020/06/01 06:18:46.700 |               406700 |  0.7189973 |  0.0015330 | -0.6909156 |  0.0753366 | 293.952182 | -83.597905 | 107.710734 |    0.00231 |   -0.03103 |   -0.00131 |   -0.00189 |    0.03059 |   -0.00555 |    0.03115 |    0.00044 |   -0.00690 |   -0.00040 |   -0.00032 |    0.00682 |   -0.00116 |    0.39701 |  0.7191825 |  0.0025547 | -0.6904184 |  0.0780537 |   0.000374 |  -0.006877 |  -0.000279 |     -0.000000 |      0.000038 |     -0.000003 |  1 |  1 |            - |    130.130 |    143.151 |       8.708 | 
      4067 |   2020/06/01 06:18:46.800 |               406800 |  0.7187614 |  0.0015026 | -0.6911638 |  0.0753110 | 293.619635 | -83.611405 | 107.382778 |    0.00232 |   -0.03066 |   -0.00010 |   -0.00305 |    0.03009 |   -0.00556 |    0.03075 |    0.00044 |   -0.00682 |   -0.00010 |   -0.00060 |    0.00671 |   -0.00116 |    0.39149 |  0.7189469 |  0.0025251 | -0.6906664 |  0.0780315 |   0.000373 |  -0.006866 |  -0.000279 |     -0.000004 |      0.000105 |      0.000000 |  1 |  1 |            - |    130.130 |    143.174 |       8.688 | 
      4068 |   2020/06/01 06:18:46.900 |               406900 |  0.7185265 |  0.0014696 | -0.6914106 |  0.0752884 | 293.286017 | -83.624196 | 107.053723 |    0.00226 |   -0.03099 |   -0.00139 |   -0.00181 |    0.03056 |   -0.00549 |    0.03110 |    0.00043 |   -0.00689 |   -0.00042 |   -0.00030 |    0.00682 |   -0.00115 |    0.39651 |  0.7187113 |  0.0024955 | -0.6909142 |  0.0780093 |   0.000373 |  -0.006862 |  -0.000280 |     -0.000000 |      0.000038 |     -0.000002 |  1 |  1 |            - |    130.129 |    143.197 |       8.667 | 
      4069 |   2020/06/01 06:18:47.000 |               407000 |  0.7182906 |  0.0014405 | -0.6916585 |  0.0752626 | 292.951292 | -83.637379 | 106.723499 |    0.00222 |   -0.03067 |   -0.00020 |   -0.00296 |    0.03012 |   -0.00545 |    0.03075 |    0.00042 |   -0.00682 |   -0.00013 |   -0.00058 |    0.00671 |   -0.00113 |    0.39156 |  0.7184759 |  0.0024659 | -0.6911615 |  0.0779870 |   0.000373 |  -0.006852 |  -0.000280 |     -0.000004 |      0.000105 |      0.000000 |  1 |  1 |            - |    130.129 |    143.220 |       8.646 | 
      4070 |   2020/06/01 06:18:47.100 |               407100 |  0.7180557 |  0.0014086 | -0.6919049 |  0.0752402 | 292.615541 | -83.649793 | 106.392200 |    0.00220 |   -0.03090 |   -0.00138 |   -0.00182 |    0.03048 |   -0.00542 |    0.03101 |    0.00042 |   -0.00687 |   -0.00042 |   -0.00030 |    0.00680 |   -0.00113 |    0.39530 |  0.7182407 |  0.0024364 | -0.6914086 |  0.0779648 |   0.000373 |  -0.006848 |  -0.000280 |     -0.000000 |      0.000038 |     -0.000002 |  1 |  1 |            - |    130.128 |    143.242 |       8.626 | 
      4071 |   2020/06/01 06:18:47.200 |               407200 |  0.7178204 |  0.0013791 | -0.6921518 |  0.0752145 | 292.279270 | -83.662462 | 106.060446 |    0.00233 |   -0.03054 |   -0.00016 |   -0.00298 |    0.02998 |   -0.00555 |    0.03063 |    0.00044 |   -0.00679 |   -0.00012 |   -0.00058 |    0.00668 |   -0.00116 |    0.39002 |  0.7180056 |  0.0024069 | -0.6916553 |  0.0779426 |   0.000373 |  -0.006838 |  -0.000280 |     -0.000004 |      0.000105 |      0.000000 |  1 |  1 |            - |    130.128 |    143.265 |       8.605 | 
      4072 |   2020/06/01 06:18:47.300 |               407300 |  0.7175858 |  0.0013460 | -0.6923976 |  0.0751919 | 291.941143 | -83.674344 | 105.726885 |    0.00225 |   -0.03097 |   -0.00129 |   -0.00192 |    0.03053 |   -0.00548 |    0.03108 |    0.00043 |   -0.00689 |   -0.00039 |   -0.00032 |    0.00681 |   -0.00114 |    0.39616 |  0.7177707 |  0.0023774 | -0.6919017 |  0.0779203 |   0.000373 |  -0.006834 |  -0.000280 |     -0.000000 |      0.000038 |     -0.000002 |  1 |  1 |            - |    130.127 |    143.288 |       8.585 | 
      4073 |   2020/06/01 06:18:47.400 |               407400 |  0.7173505 |  0.0013161 | -0.6926441 |  0.0751672 | 291.602213 | -83.686462 | 105.392435 |    0.00222 |   -0.03039 |   -0.00010 |   -0.00303 |    0.02983 |   -0.00542 |    0.03047 |    0.00042 |   -0.00676 |   -0.00010 |   -0.00060 |    0.00665 |   -0.00113 |    0.38793 |  0.7175360 |  0.0023480 | -0.6921477 |  0.0778981 |   0.000372 |  -0.006823 |  -0.000280 |     -0.000004 |      0.000104 |      0.000000 |  1 |  1 |            - |    130.127 |    143.311 |       8.565 | 
      4074 |   2020/06/01 06:18:47.500 |               407500 |  0.7171164 |  0.0012834 | -0.6928887 |  0.0751463 | 291.262634 | -83.697765 | 105.057242 |    0.00210 |   -0.03093 |   -0.00119 |   -0.00201 |    0.03050 |   -0.00533 |    0.03103 |    0.00039 |   -0.00688 |   -0.00037 |   -0.00035 |    0.00680 |   -0.00111 |    0.39548 |  0.7173014 |  0.0023187 | -0.6923935 |  0.0778758 |   0.000372 |  -0.006820 |  -0.000280 |     -0.000000 |      0.000038 |     -0.000002 |  1 |  1 |            - |    130.126 |    143.333 |       8.544 | 
      4075 |   2020/06/01 06:18:47.600 |               407600 |  0.7168801 |  0.0012534 | -0.6931358 |  0.0751229 | 290.919759 | -83.709380 | 104.718741 |    0.00221 |   -0.03065 |   -0.00006 |   -0.00310 |    0.03009 |   -0.00544 |    0.03073 |    0.00041 |   -0.00682 |   -0.00009 |   -0.00061 |    0.00671 |   -0.00113 |    0.39128 |  0.7170670 |  0.0022893 | -0.6926388 |  0.0778536 |   0.000372 |  -0.006809 |  -0.000280 |     -0.000004 |      0.000104 |      0.000000 |  1 |  1 |            - |    130.126 |    143.356 |       8.524 | 
      4076 |   2020/06/01 06:18:47.700 |               407700 |  0.7166459 |  0.0012210 | -0.6933804 |  0.0751007 | 290.578008 | -83.720363 | 104.381455 |    0.00223 |   -0.03055 |   -0.00142 |   -0.00174 |    0.03013 |   -0.00542 |    0.03066 |    0.00043 |   -0.00680 |   -0.00043 |   -0.00028 |    0.00672 |   -0.00113 |    0.39091 |  0.7168327 |  0.0022600 | -0.6928839 |  0.0778313 |   0.000372 |  -0.006805 |  -0.000281 |     -0.000000 |      0.000038 |     -0.000002 |  1 |  1 |            - |    130.125 |    143.379 |       8.504 | 
      4077 |   2020/06/01 06:18:47.800 |               407800 |  0.7164138 |  0.0011928 | -0.6936231 |  0.0750749 | 290.239716 | -83.731645 | 104.047594 |    0.00217 |   -0.02999 |   -0.00022 |   -0.00287 |    0.02945 |   -0.00533 |    0.03007 |    0.00041 |   -0.00667 |   -0.00013 |   -0.00056 |    0.00657 |   -0.00111 |    0.38284 |  0.7165986 |  0.0022308 | -0.6931285 |  0.0778091 |   0.000371 |  -0.006795 |  -0.000281 |     -0.000004 |      0.000104 |      0.000000 |  1 |  1 |            - |    130.125 |    143.401 |       8.483 | 
      4078 |   2020/06/01 06:18:47.900 |               407900 |  0.7161821 |  0.0011619 | -0.6938647 |  0.0750532 | 289.899835 | -83.742139 | 103.712014 |    0.00205 |   -0.03061 |   -0.00135 |   -0.00182 |    0.03020 |   -0.00524 |    0.03071 |    0.00038 |   -0.00681 |   -0.00041 |   -0.00030 |    0.00674 |   -0.00109 |    0.39150 |  0.7163647 |  0.0022015 | -0.6933730 |  0.0777868 |   0.000371 |  -0.006791 |  -0.000281 |     -0.000000 |      0.000038 |     -0.000002 |  1 |  1 |            - |    130.124 |    143.423 |       8.463 | 
      4079 |   2020/06/01 06:18:48.000 |               408000 |  0.7159466 |  0.0011340 | -0.6941103 |  0.0750296 | 289.554353 | -83.752975 | 103.370751 |    0.00202 |   -0.03070 |   -0.00012 |   -0.00305 |    0.03016 |   -0.00526 |    0.03077 |    0.00037 |   -0.00683 |   -0.00011 |   -0.00060 |    0.00672 |   -0.00109 |    0.39179 |  0.7161309 |  0.0021723 | -0.6936169 |  0.0777645 |   0.000371 |  -0.006781 |  -0.000281 |     -0.000004 |      0.000104 |      0.000000 |  1 |  1 |            - |    130.124 |    143.446 |       8.443 | 
      4080 |   2020/06/01 06:18:48.100 |               408100 |  0.7157107 |  0.0011028 | -0.6943558 |  0.0750094 | 289.206076 | -83.763080 | 103.026674 |    0.00201 |   -0.03079 |   -0.00130 |   -0.00189 |    0.03038 |   -0.00522 |    0.03088 |    0.00037 |   -0.00685 |   -0.00040 |   -0.00032 |    0.00678 |   -0.00109 |    0.39369 |  0.7158973 |  0.0021432 | -0.6938607 |  0.0777422 |   0.000371 |  -0.006777 |  -0.000281 |     -0.000000 |      0.000038 |     -0.000002 |  1 |  1 |            - |    130.123 |    143.469 |       8.423 | 
      4081 |   2020/06/01 06:18:48.200 |               408200 |  0.7154765 |  0.0010750 | -0.6945997 |  0.0749857 | 288.860462 | -83.773427 | 102.685279 |    0.00208 |   -0.03011 |   -0.00020 |   -0.00291 |    0.02958 |   -0.00525 |    0.03018 |    0.00039 |   -0.00670 |   -0.00013 |   -0.00057 |    0.00660 |   -0.00109 |    0.38439 |  0.7156639 |  0.0021141 | -0.6941040 |  0.0777199 |   0.000371 |  -0.006767 |  -0.000281 |     -0.000004 |      0.000104 |      0.000000 |  1 |  1 |            - |    130.123 |    143.491 |       8.403 | 
      4082 |   2020/06/01 06:18:48.300 |               408300 |  0.7152445 |  0.0010425 | -0.6948408 |  0.0749656 | 288.515641 | -83.782778 | 102.344758 |    0.00215 |   -0.03047 |   -0.00094 |   -0.00221 |    0.03001 |   -0.00534 |    0.03056 |    0.00041 |   -0.00678 |   -0.00031 |   -0.00040 |    0.00669 |   -0.00111 |    0.38946 |  0.7154305 |  0.0020850 | -0.6943471 |  0.0776976 |   0.000371 |  -0.006763 |  -0.000281 |     -0.000000 |      0.000038 |     -0.000002 |  1 |  1 |            - |    130.123 |    143.513 |       8.383 | 
      4083 |   2020/06/01 06:18:48.400 |               408400 |  0.7150101 |  0.0010109 | -0.6950844 |  0.0749435 | 288.166741 | -83.792234 | 102.000257 |    0.00220 |   -0.03053 |    0.00003 |   -0.00318 |    0.02996 |   -0.00542 |    0.03061 |    0.00041 |   -0.00679 |   -0.00007 |   -0.00063 |    0.00668 |   -0.00113 |    0.38973 |  0.7151975 |  0.0020560 | -0.6945897 |  0.0776753 |   0.000370 |  -0.006753 |  -0.000281 |     -0.000004 |      0.000103 |      0.000000 |  1 |  1 |            - |    130.122 |    143.536 |       8.363 | 
      4084 |   2020/06/01 06:18:48.500 |               408500 |  0.7147751 |  0.0009762 | -0.6953282 |  0.0749239 | 287.815156 | -83.801051 | 101.653104 |    0.00220 |   -0.03068 |   -0.00090 |   -0.00227 |    0.03021 |   -0.00541 |    0.03078 |    0.00042 |   -0.00682 |   -0.00030 |   -0.00041 |    0.00674 |   -0.00113 |    0.39213 |  0.7149644 |  0.0020270 | -0.6948322 |  0.0776530 |   0.000370 |  -0.006749 |  -0.000281 |     -0.000000 |      0.000038 |     -0.000002 |  1 |  1 |            - |    130.122 |    143.559 |       8.343 | 
      4085 |   2020/06/01 06:18:48.600 |               408600 |  0.7145409 |  0.0009445 | -0.6955714 |  0.0749017 | 287.464652 | -83.810045 | 101.307011 |    0.00218 |   -0.03020 |   -0.00001 |   -0.00311 |    0.02964 |   -0.00536 |    0.03028 |    0.00041 |   -0.00672 |   -0.00008 |   -0.00062 |    0.00661 |   -0.00111 |    0.38551 |  0.7147317 |  0.0019980 | -0.6950742 |  0.0776307 |   0.000370 |  -0.006739 |  -0.000281 |     -0.000004 |      0.000103 |      0.000000 |  1 |  1 |            - |    130.121 |    143.581 |       8.323 | 
      4086 |   2020/06/01 06:18:48.700 |               408700 |  0.7143081 |  0.0009112 | -0.6958126 |  0.0748824 | 287.114916 | -83.818384 | 100.961576 |    0.00204 |   -0.03048 |   -0.00095 |   -0.00220 |    0.03003 |   -0.00523 |    0.03056 |    0.00038 |   -0.00678 |   -0.00031 |   -0.00039 |    0.00670 |   -0.00109 |    0.38943 |  0.7144990 |  0.0019691 | -0.6953159 |  0.0776083 |   0.000370 |  -0.006735 |  -0.000282 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.121 |    143.603 |       8.303 | 
      4087 |   2020/06/01 06:18:48.800 |               408800 |  0.7140758 |  0.0008800 | -0.6960533 |  0.0748608 | 286.765649 | -83.826832 | 100.616617 |    0.00224 |   -0.02981 |    0.00009 |   -0.00316 |    0.02924 |   -0.00538 |    0.02990 |    0.00042 |   -0.00663 |   -0.00005 |   -0.00063 |    0.00652 |   -0.00112 |    0.38058 |  0.7142666 |  0.0019402 | -0.6955573 |  0.0775860 |   0.000369 |  -0.006725 |  -0.000282 |     -0.000004 |      0.000103 |      0.000000 |  1 |  1 |            - |    130.120 |    143.626 |       8.283 | 
