          1198259.555 |      0.098 |    4715.00 |   -2.037410 |  -0.006 |          1198259.548
          1198259.622 |      0.098 |    4713.76 |   -2.037410 |  -0.007 |          1198259.618
          1198259.690 |      0.098 |    4712.25 |   -2.023346 |  -0.005 |          1198259.688
          1198259.758 |      0.098 |    4711.07 |   -2.013773 |  -0.002 |          1198259.758
          1198259.826 |      0.098 |    4709.72 |   -2.013773 |  -0.005 |          1198259.818
          1198259.894 |      0.098 |    4708.05 |   -2.067550 |  -0.004 |          1198259.887
          1198259.962 |      0.098 |    4706.78 |   -2.204181 |  -0.001 |          1198259.957
          1198260.031 |      0.098 |    4705.54 |   -1.989188 |  -0.001 |          1198260.027
          1198260.101 |      0.098 |    4704.11 |   -1.989188 |  -0.000 |          1198260.097
          1198260.169 |      0.098 |    4702.89 |   -1.906807 |  -0.001 |          1198260.167
          1198260.239 |      0.098 |    4701.28 |   -2.069559 |  -0.003 |          1198260.237
          1198260.306 |      0.098 |    4699.91 |   -2.069559 |  -0.004 |          1198260.297
          1198260.374 |      0.098 |    4698.62 |   -2.195208 |  -0.005 |          1198260.367
          1198260.442 |      0.098 |    4697.37 |   -2.017318 |  -0.004 |          1198260.437
          1198260.510 |      0.098 |    4695.95 |   -2.017318 |  -0.003 |          1198260.507
          1198260.578 |      0.098 |    4694.70 |   -1.925895 |  -0.001 |          1198260.577
          1198260.648 |      0.098 |    4693.15 |   -2.080610 |  -0.000 |          1198260.647
          1198260.716 |      0.098 |    4691.80 |   -2.080610 |  -0.004 |          1198260.707
          1198260.784 |      0.098 |    4690.50 |   -2.134033 |  -0.002 |          1198260.777
          1198260.852 |      0.098 |    4688.98 |   -2.072573 |  -0.002 |          1198260.847
          1198260.921 |      0.098 |    4687.81 |   -2.072573 |  -0.004 |          1198260.917
          1198260.990 |      0.098 |    4686.53 |   -1.869565 |  -0.004 |          1198260.987
          1198261.058 |      0.098 |    4684.89 |   -2.118786 |  -0.005 |          1198261.057
          1198261.127 |      0.098 |    4683.60 |   -2.092248 |  -0.005 |          1198261.117
          1198261.194 |      0.098 |    4682.30 |   -2.092248 |  -0.003 |          1198261.187
          1198261.262 |      0.098 |    4680.79 |   -2.127828 |  -0.004 |          1198261.257
          1198261.333 |      0.098 |    4679.62 |   -1.847506 |  -0.003 |          1198261.327
          1198261.400 |      0.098 |    4678.33 |   -1.847506 |  -0.003 |          1198261.397
          1198261.469 |      0.098 |    4676.84 |   -2.063126 |  -0.004 |          1198261.467
          1198261.537 |      0.098 |    4675.59 |   -2.010285 |  -0.002 |          1198261.537
          1198261.607 |      0.098 |    4674.23 |   -2.010285 |  -0.007 |          1198261.607
          1198261.674 |      0.098 |    4672.63 |   -2.105181 |  -0.004 |          1198261.667
          1198261.742 |      0.098 |    4671.43 |   -2.009672 |  -0.003 |          1198261.737
          1198261.811 |      0.098 |    4670.19 |   -2.009672 |  -0.003 |          1198261.807
